qid,first_stage_rank,doc_id,pair_tokens,over_512,over_1024
fns-9999dc69b2dd65e3ccbbcd7453d8fb4736194c330a69dbbcced72ac0cc160aa9,36,nk-2-article-217-chunk-028,930,true,false
fns-9999dc69b2dd65e3ccbbcd7453d8fb4736194c330a69dbbcced72ac0cc160aa9,37,nk-1-article-101-chunk-001,721,true,false
fns-9999dc69b2dd65e3ccbbcd7453d8fb4736194c330a69dbbcced72ac0cc160aa9,38,nk-2-article-284.8-chunk-001,661,true,false
fns-9999dc69b2dd65e3ccbbcd7453d8fb4736194c330a69dbbcced72ac0cc160aa9,39,nk-1-article-101-chunk-005,694,true,false
fns-9999dc69b2dd65e3ccbbcd7453d8fb4736194c330a69dbbcced72ac0cc160aa9,40,nk-2-article-427-chunk-020,812,true,false
fns-9999dc69b2dd65e3ccbbcd7453d8fb4736194c330a69dbbcced72ac0cc160aa9,41,nk-1-article-105.14-chunk-003,882,true,false
fns-9999dc69b2dd65e3ccbbcd7453d8fb4736194c330a69dbbcced72ac0cc160aa9,42,nk-1-article-55-chunk-005,261,false,false
fns-9999dc69b2dd65e3ccbbcd7453d8fb4736194c330a69dbbcced72ac0cc160aa9,43,nk-1-article-105.16-3-chunk-002,784,true,false
fns-9999dc69b2dd65e3ccbbcd7453d8fb4736194c330a69dbbcced72ac0cc160aa9,44,nk-2-article-145-chunk-004,892,true,false
fns-9999dc69b2dd65e3ccbbcd7453d8fb4736194c330a69dbbcced72ac0cc160aa9,45,nk-1-article-88-chunk-003,822,true,false
fns-9999dc69b2dd65e3ccbbcd7453d8fb4736194c330a69dbbcced72ac0cc160aa9,46,nk-2-article-346.12-chunk-002,817,true,false
fns-9999dc69b2dd65e3ccbbcd7453d8fb4736194c330a69dbbcced72ac0cc160aa9,47,nk-1-article-105.17-chunk-003,886,true,false
fns-9999dc69b2dd65e3ccbbcd7453d8fb4736194c330a69dbbcced72ac0cc160aa9,48,nk-2-article-217-chunk-014,905,true,false
fns-9999dc69b2dd65e3ccbbcd7453d8fb4736194c330a69dbbcced72ac0cc160aa9,49,nk-2-article-149-chunk-021,870,true,false
fns-9999dc69b2dd65e3ccbbcd7453d8fb4736194c330a69dbbcced72ac0cc160aa9,50,nk-1-article-100-chunk-002,678,true,false
fns-99e7d17181a41bee028fd0bf8beec8a46f7621fa32c48982c52512cf3ad5eb5f,1,nk-2-article-346.3-chunk-003,674,true,false
fns-99e7d17181a41bee028fd0bf8beec8a46f7621fa32c48982c52512cf3ad5eb5f,2,nk-2-article-346.3-chunk-002,798,true,false
fns-99e7d17181a41bee028fd0bf8beec8a46f7621fa32c48982c52512cf3ad5eb5f,3,nk-2-article-346.13-chunk-002,819,true,false
fns-99e7d17181a41bee028fd0bf8beec8a46f7621fa32c48982c52512cf3ad5eb5f,4,nk-2-article-145-chunk-001,888,true,false
fns-99e7d17181a41bee028fd0bf8beec8a46f7621fa32c48982c52512cf3ad5eb5f,5,nk-2-article-346.6-chunk-003,484,false,false
fns-99e7d17181a41bee028fd0bf8beec8a46f7621fa32c48982c52512cf3ad5eb5f,6,nk-2-article-346.2-chunk-004,803,true,false
fns-99e7d17181a41bee028fd0bf8beec8a46f7621fa32c48982c52512cf3ad5eb5f,7,nk-2-article-346.3-chunk-001,822,true,false
fns-99e7d17181a41bee028fd0bf8beec8a46f7621fa32c48982c52512cf3ad5eb5f,8,nk-2-article-346.2-chunk-005,410,false,false
fns-99e7d17181a41bee028fd0bf8beec8a46f7621fa32c48982c52512cf3ad5eb5f,9,nk-2-article-164-chunk-016,876,true,false
fns-99e7d17181a41bee028fd0bf8beec8a46f7621fa32c48982c52512cf3ad5eb5f,10,nk-2-article-164-chunk-017,611,true,false
fns-99e7d17181a41bee028fd0bf8beec8a46f7621fa32c48982c52512cf3ad5eb5f,11,nk-2-article-346.25-chunk-002,900,true,false
fns-99e7d17181a41bee028fd0bf8beec8a46f7621fa32c48982c52512cf3ad5eb5f,12,nk-2-article-145-chunk-004,895,true,false
fns-99e7d17181a41bee028fd0bf8beec8a46f7621fa32c48982c52512cf3ad5eb5f,13,nk-2-article-346.13-chunk-001,819,true,false
fns-99e7d17181a41bee028fd0bf8beec8a46f7621fa32c48982c52512cf3ad5eb5f,14,nk-2-article-346.45-chunk-004,691,true,false
fns-99e7d17181a41bee028fd0bf8beec8a46f7621fa32c48982c52512cf3ad5eb5f,15,nk-2-article-145-chunk-002,890,true,false
fns-99e7d17181a41bee028fd0bf8beec8a46f7621fa32c48982c52512cf3ad5eb5f,16,nk-2-article-346.12-chunk-001,889,true,false
fns-99e7d17181a41bee028fd0bf8beec8a46f7621fa32c48982c52512cf3ad5eb5f,17,nk-1-article-55-chunk-003,750,true,false
fns-99e7d17181a41bee028fd0bf8beec8a46f7621fa32c48982c52512cf3ad5eb5f,18,nk-2-article-346.50-chunk-001,830,true,false
fns-99e7d17181a41bee028fd0bf8beec8a46f7621fa32c48982c52512cf3ad5eb5f,19,nk-1-article-55-chunk-001,673,true,false
fns-99e7d17181a41bee028fd0bf8beec8a46f7621fa32c48982c52512cf3ad5eb5f,20,nk-2-article-427-chunk-027,710,true,false
fns-99e7d17181a41bee028fd0bf8beec8a46f7621fa32c48982c52512cf3ad5eb5f,21,nk-2-article-427-chunk-014,882,true,false
fns-99e7d17181a41bee028fd0bf8beec8a46f7621fa32c48982c52512cf3ad5eb5f,22,nk-2-article-346.1-chunk-001,720,true,false
fns-99e7d17181a41bee028fd0bf8beec8a46f7621fa32c48982c52512cf3ad5eb5f,23,nk-2-article-346.45-chunk-003,843,true,false
fns-99e7d17181a41bee028fd0bf8beec8a46f7621fa32c48982c52512cf3ad5eb5f,24,nk-1-article-55-chunk-002,716,true,false
fns-99e7d17181a41bee028fd0bf8beec8a46f7621fa32c48982c52512cf3ad5eb5f,25,nk-1-article-80-chunk-002,804,true,false
fns-99e7d17181a41bee028fd0bf8beec8a46f7621fa32c48982c52512cf3ad5eb5f,26,nk-2-article-346.20-chunk-002,177,false,false
fns-99e7d17181a41bee028fd0bf8beec8a46f7621fa32c48982c52512cf3ad5eb5f,27,nk-2-article-164-chunk-015,904,true,false
fns-99e7d17181a41bee028fd0bf8beec8a46f7621fa32c48982c52512cf3ad5eb5f,28,nk-2-article-346.11-chunk-001,637,true,false
fns-99e7d17181a41bee028fd0bf8beec8a46f7621fa32c48982c52512cf3ad5eb5f,29,nk-2-article-292-chunk-001,906,true,false
fns-99e7d17181a41bee028fd0bf8beec8a46f7621fa32c48982c52512cf3ad5eb5f,30,nk-2-article-346.18-chunk-002,342,false,false
fns-99e7d17181a41bee028fd0bf8beec8a46f7621fa32c48982c52512cf3ad5eb5f,31,nk-2-article-427-chunk-024,777,true,false
fns-99e7d17181a41bee028fd0bf8beec8a46f7621fa32c48982c52512cf3ad5eb5f,32,nk-2-article-346.2-chunk-002,749,true,false
fns-99e7d17181a41bee028fd0bf8beec8a46f7621fa32c48982c52512cf3ad5eb5f,33,nk-2-article-346.21-chunk-003,956,true,false
fns-99e7d17181a41bee028fd0bf8beec8a46f7621fa32c48982c52512cf3ad5eb5f,34,nk-2-article-149-chunk-020,814,true,false
fns-99e7d17181a41bee028fd0bf8beec8a46f7621fa32c48982c52512cf3ad5eb5f,35,nk-2-article-427-chunk-017,879,true,false
fns-99e7d17181a41bee028fd0bf8beec8a46f7621fa32c48982c52512cf3ad5eb5f,36,nk-2-article-346.2-chunk-001,697,true,false
fns-99e7d17181a41bee028fd0bf8beec8a46f7621fa32c48982c52512cf3ad5eb5f,37,nk-2-article-267-chunk-001,853,true,false
fns-99e7d17181a41bee028fd0bf8beec8a46f7621fa32c48982c52512cf3ad5eb5f,38,nk-2-article-246.3-chunk-001,862,true,false
fns-99e7d17181a41bee028fd0bf8beec8a46f7621fa32c48982c52512cf3ad5eb5f,39,nk-2-article-219.2-chunk-004,896,true,false
fns-99e7d17181a41bee028fd0bf8beec8a46f7621fa32c48982c52512cf3ad5eb5f,40,nk-2-article-346.5-chunk-007,765,true,false
fns-99e7d17181a41bee028fd0bf8beec8a46f7621fa32c48982c52512cf3ad5eb5f,41,nk-2-article-297.3-chunk-001,589,true,false
fns-99e7d17181a41bee028fd0bf8beec8a46f7621fa32c48982c52512cf3ad5eb5f,42,nk-2-article-346.6-chunk-002,904,true,false
fns-99e7d17181a41bee028fd0bf8beec8a46f7621fa32c48982c52512cf3ad5eb5f,43,nk-2-article-252-chunk-001,907,true,false
fns-99e7d17181a41bee028fd0bf8beec8a46f7621fa32c48982c52512cf3ad5eb5f,44,nk-2-article-287-chunk-001,889,true,false
fns-99e7d17181a41bee028fd0bf8beec8a46f7621fa32c48982c52512cf3ad5eb5f,45,nk-2-article-346.17-chunk-003,937,true,false
fns-99e7d17181a41bee028fd0bf8beec8a46f7621fa32c48982c52512cf3ad5eb5f,46,nk-1-article-55-chunk-004,782,true,false
fns-99e7d17181a41bee028fd0bf8beec8a46f7621fa32c48982c52512cf3ad5eb5f,47,nk-2-article-346.45-chunk-002,767,true,false
fns-99e7d17181a41bee028fd0bf8beec8a46f7621fa32c48982c52512cf3ad5eb5f,48,nk-2-article-346.51-chunk-001,809,true,false
fns-99e7d17181a41bee028fd0bf8beec8a46f7621fa32c48982c52512cf3ad5eb5f,49,nk-2-article-288.1-chunk-003,848,true,false
fns-99e7d17181a41bee028fd0bf8beec8a46f7621fa32c48982c52512cf3ad5eb5f,50,nk-2-article-251-chunk-022,798,true,false
fns-9a115a56c708aa4ee3c9ea94e0024ddc3360fca643cd4ac1227abf7ff5fe0355,1,nk-2-article-202-chunk-001,409,false,false
fns-9a115a56c708aa4ee3c9ea94e0024ddc3360fca643cd4ac1227abf7ff5fe0355,2,nk-2-article-205.1-chunk-001,438,false,false
fns-9a115a56c708aa4ee3c9ea94e0024ddc3360fca643cd4ac1227abf7ff5fe0355,3,nk-2-article-200-chunk-005,824,true,false
fns-9a115a56c708aa4ee3c9ea94e0024ddc3360fca643cd4ac1227abf7ff5fe0355,4,nk-2-article-204-chunk-001,887,true,false
fns-9a115a56c708aa4ee3c9ea94e0024ddc3360fca643cd4ac1227abf7ff5fe0355,5,nk-2-article-204-chunk-003,956,true,false
fns-9a115a56c708aa4ee3c9ea94e0024ddc3360fca643cd4ac1227abf7ff5fe0355,6,nk-2-article-204-chunk-008,813,true,false
fns-9a115a56c708aa4ee3c9ea94e0024ddc3360fca643cd4ac1227abf7ff5fe0355,7,nk-2-article-204-chunk-006,899,true,false
fns-9a115a56c708aa4ee3c9ea94e0024ddc3360fca643cd4ac1227abf7ff5fe0355,8,nk-2-article-194-chunk-001,997,true,false
fns-9a115a56c708aa4ee3c9ea94e0024ddc3360fca643cd4ac1227abf7ff5fe0355,9,nk-2-article-205-chunk-001,860,true,false
fns-9a115a56c708aa4ee3c9ea94e0024ddc3360fca643cd4ac1227abf7ff5fe0355,10,nk-2-article-184-chunk-005,800,true,false
fns-9a115a56c708aa4ee3c9ea94e0024ddc3360fca643cd4ac1227abf7ff5fe0355,11,nk-2-article-184-chunk-002,817,true,false
fns-9a115a56c708aa4ee3c9ea94e0024ddc3360fca643cd4ac1227abf7ff5fe0355,12,nk-2-article-194-chunk-002,954,true,false
fns-9a115a56c708aa4ee3c9ea94e0024ddc3360fca643cd4ac1227abf7ff5fe0355,13,nk-2-article-194-chunk-003,924,true,false
fns-9a115a56c708aa4ee3c9ea94e0024ddc3360fca643cd4ac1227abf7ff5fe0355,14,nk-2-article-204-chunk-002,922,true,false
fns-9a115a56c708aa4ee3c9ea94e0024ddc3360fca643cd4ac1227abf7ff5fe0355,15,nk-2-article-204-chunk-004,950,true,false
fns-9a115a56c708aa4ee3c9ea94e0024ddc3360fca643cd4ac1227abf7ff5fe0355,16,nk-2-article-184-chunk-001,740,true,false
fns-9a115a56c708aa4ee3c9ea94e0024ddc3360fca643cd4ac1227abf7ff5fe0355,17,nk-2-article-184-chunk-007,825,true,false
fns-9a115a56c708aa4ee3c9ea94e0024ddc3360fca643cd4ac1227abf7ff5fe0355,18,nk-2-article-204-chunk-009,960,true,false
fns-9a115a56c708aa4ee3c9ea94e0024ddc3360fca643cd4ac1227abf7ff5fe0355,19,nk-2-article-204-chunk-005,843,true,false
fns-9a115a56c708aa4ee3c9ea94e0024ddc3360fca643cd4ac1227abf7ff5fe0355,20,nk-2-article-204-chunk-007,876,true,false
fns-9a115a56c708aa4ee3c9ea94e0024ddc3360fca643cd4ac1227abf7ff5fe0355,21,nk-2-article-199-chunk-001,885,true,false
fns-9a115a56c708aa4ee3c9ea94e0024ddc3360fca643cd4ac1227abf7ff5fe0355,22,nk-2-article-194-chunk-004,209,false,false
fns-9a115a56c708aa4ee3c9ea94e0024ddc3360fca643cd4ac1227abf7ff5fe0355,23,nk-2-article-379-chunk-001,145,false,false
fns-9a115a56c708aa4ee3c9ea94e0024ddc3360fca643cd4ac1227abf7ff5fe0355,24,nk-2-article-285-chunk-001,206,false,false
fns-9a115a56c708aa4ee3c9ea94e0024ddc3360fca643cd4ac1227abf7ff5fe0355,25,nk-2-article-180-chunk-001,484,false,false
fns-9a115a56c708aa4ee3c9ea94e0024ddc3360fca643cd4ac1227abf7ff5fe0355,26,nk-2-article-346.19-chunk-001,78,false,false
fns-9a115a56c708aa4ee3c9ea94e0024ddc3360fca643cd4ac1227abf7ff5fe0355,27,nk-2-article-193-chunk-017,290,false,false
fns-9a115a56c708aa4ee3c9ea94e0024ddc3360fca643cd4ac1227abf7ff5fe0355,28,nk-2-article-184-chunk-004,801,true,false
fns-9a115a56c708aa4ee3c9ea94e0024ddc3360fca643cd4ac1227abf7ff5fe0355,29,nk-2-article-393-chunk-001,134,false,false
fns-9a115a56c708aa4ee3c9ea94e0024ddc3360fca643cd4ac1227abf7ff5fe0355,30,nk-1-article-55-chunk-001,634,true,false
fns-9a115a56c708aa4ee3c9ea94e0024ddc3360fca643cd4ac1227abf7ff5fe0355,31,nk-2-article-346.49-chunk-001,220,false,false
fns-9a115a56c708aa4ee3c9ea94e0024ddc3360fca643cd4ac1227abf7ff5fe0355,32,nk-2-article-193-chunk-015,762,true,false
fns-9a115a56c708aa4ee3c9ea94e0024ddc3360fca643cd4ac1227abf7ff5fe0355,33,nk-2-article-333.53-chunk-001,78,false,false
fns-9a115a56c708aa4ee3c9ea94e0024ddc3360fca643cd4ac1227abf7ff5fe0355,34,nk-2-article-204-chunk-013,978,true,false
fns-9a115a56c708aa4ee3c9ea94e0024ddc3360fca643cd4ac1227abf7ff5fe0355,35,nk-2-article-418.6-chunk-001,58,false,false
fns-9a115a56c708aa4ee3c9ea94e0024ddc3360fca643cd4ac1227abf7ff5fe0355,36,nk-2-article-360-chunk-001,102,false,false
fns-9a115a56c708aa4ee3c9ea94e0024ddc3360fca643cd4ac1227abf7ff5fe0355,37,nk-1-article-89-chunk-004,791,true,false
fns-9a115a56c708aa4ee3c9ea94e0024ddc3360fca643cd4ac1227abf7ff5fe0355,38,nk-2-article-163-chunk-001,74,false,false
fns-9a115a56c708aa4ee3c9ea94e0024ddc3360fca643cd4ac1227abf7ff5fe0355,39,nk-2-article-185-chunk-001,827,true,false
fns-9a115a56c708aa4ee3c9ea94e0024ddc3360fca643cd4ac1227abf7ff5fe0355,40,nk-2-article-405-chunk-001,48,false,false
fns-9a115a56c708aa4ee3c9ea94e0024ddc3360fca643cd4ac1227abf7ff5fe0355,41,nk-2-article-186.1-chunk-001,936,true,false
fns-9a115a56c708aa4ee3c9ea94e0024ddc3360fca643cd4ac1227abf7ff5fe0355,42,nk-2-article-201-chunk-001,967,true,false
fns-9a115a56c708aa4ee3c9ea94e0024ddc3360fca643cd4ac1227abf7ff5fe0355,43,nk-2-article-216-chunk-001,47,false,false
fns-9a115a56c708aa4ee3c9ea94e0024ddc3360fca643cd4ac1227abf7ff5fe0355,44,nk-2-article-179-chunk-001,172,false,false
fns-9a115a56c708aa4ee3c9ea94e0024ddc3360fca643cd4ac1227abf7ff5fe0355,45,nk-2-article-186-chunk-001,565,true,false
fns-9a115a56c708aa4ee3c9ea94e0024ddc3360fca643cd4ac1227abf7ff5fe0355,46,nk-1-article-55-chunk-002,677,true,false
fns-9a115a56c708aa4ee3c9ea94e0024ddc3360fca643cd4ac1227abf7ff5fe0355,47,nk-2-article-192-chunk-001,47,false,false
fns-9a115a56c708aa4ee3c9ea94e0024ddc3360fca643cd4ac1227abf7ff5fe0355,48,nk-1-article-89-chunk-002,831,true,false
fns-9a115a56c708aa4ee3c9ea94e0024ddc3360fca643cd4ac1227abf7ff5fe0355,49,nk-2-article-346.7-chunk-001,66,false,false
fns-9a115a56c708aa4ee3c9ea94e0024ddc3360fca643cd4ac1227abf7ff5fe0355,50,nk-2-article-333.11-chunk-001,46,false,false
fns-9b1146e537da8d1fd1baff7e198addfdd94a6eb2584189beefab2894f0176caf,1,nk-1-article-5-chunk-008,509,false,false
fns-9b1146e537da8d1fd1baff7e198addfdd94a6eb2584189beefab2894f0176caf,2,nk-1-article-25.4-chunk-002,542,true,false
fns-9b1146e537da8d1fd1baff7e198addfdd94a6eb2584189beefab2894f0176caf,3,nk-2-article-167-chunk-002,861,true,false
fns-9b1146e537da8d1fd1baff7e198addfdd94a6eb2584189beefab2894f0176caf,4,nk-2-article-169-chunk-001,869,true,false
fns-9b1146e537da8d1fd1baff7e198addfdd94a6eb2584189beefab2894f0176caf,5,nk-1-article-5-chunk-001,945,true,false
fns-9b1146e537da8d1fd1baff7e198addfdd94a6eb2584189beefab2894f0176caf,6,nk-2-article-346.13-chunk-002,863,true,false
fns-9b1146e537da8d1fd1baff7e198addfdd94a6eb2584189beefab2894f0176caf,7,nk-1-article-85-chunk-001,890,true,false
fns-9b1146e537da8d1fd1baff7e198addfdd94a6eb2584189beefab2894f0176caf,8,nk-2-article-346.13-chunk-001,863,true,false
fns-9b1146e537da8d1fd1baff7e198addfdd94a6eb2584189beefab2894f0176caf,9,nk-2-article-333.35-chunk-006,809,true,false
fns-9b1146e537da8d1fd1baff7e198addfdd94a6eb2584189beefab2894f0176caf,10,nk-1-article-105.16-chunk-001,977,true,false
fns-9b1146e537da8d1fd1baff7e198addfdd94a6eb2584189beefab2894f0176caf,11,nk-2-article-214.2-chunk-002,551,true,false
fns-9b1146e537da8d1fd1baff7e198addfdd94a6eb2584189beefab2894f0176caf,12,nk-2-article-169-chunk-006,493,false,false
fns-9b1146e537da8d1fd1baff7e198addfdd94a6eb2584189beefab2894f0176caf,13,nk-2-article-346.25-chunk-001,963,true,false
fns-9b1146e537da8d1fd1baff7e198addfdd94a6eb2584189beefab2894f0176caf,14,nk-2-article-308-chunk-001,879,true,false
fns-9b1146e537da8d1fd1baff7e198addfdd94a6eb2584189beefab2894f0176caf,15,nk-2-article-404-chunk-001,148,false,false
fns-9b1146e537da8d1fd1baff7e198addfdd94a6eb2584189beefab2894f0176caf,16,nk-2-article-172-chunk-002,885,true,false
fns-9b1146e537da8d1fd1baff7e198addfdd94a6eb2584189beefab2894f0176caf,17,nk-2-article-333.21-chunk-002,720,true,false
fns-9b1146e537da8d1fd1baff7e198addfdd94a6eb2584189beefab2894f0176caf,18,nk-2-article-346.51-chunk-002,746,true,false
fns-9b1146e537da8d1fd1baff7e198addfdd94a6eb2584189beefab2894f0176caf,19,nk-2-article-168-chunk-002,744,true,false
fns-9b1146e537da8d1fd1baff7e198addfdd94a6eb2584189beefab2894f0176caf,20,nk-2-article-333.19-chunk-002,815,true,false
fns-9b1146e537da8d1fd1baff7e198addfdd94a6eb2584189beefab2894f0176caf,21,nk-2-article-346.12-chunk-001,933,true,false
fns-9b1146e537da8d1fd1baff7e198addfdd94a6eb2584189beefab2894f0176caf,22,nk-1-article-129.13-chunk-001,290,false,false
fns-9b1146e537da8d1fd1baff7e198addfdd94a6eb2584189beefab2894f0176caf,23,nk-2-article-333.38-chunk-002,819,true,false
fns-9b1146e537da8d1fd1baff7e198addfdd94a6eb2584189beefab2894f0176caf,24,nk-1-article-5-chunk-002,947,true,false
fns-9b1146e537da8d1fd1baff7e198addfdd94a6eb2584189beefab2894f0176caf,25,nk-2-article-165-chunk-022,994,true,false
fns-9b1146e537da8d1fd1baff7e198addfdd94a6eb2584189beefab2894f0176caf,26,nk-2-article-204-chunk-001,970,true,false
fns-9b1146e537da8d1fd1baff7e198addfdd94a6eb2584189beefab2894f0176caf,27,nk-2-article-333.20-chunk-002,782,true,false
fns-9b1146e537da8d1fd1baff7e198addfdd94a6eb2584189beefab2894f0176caf,28,nk-1-article-105.16-chunk-002,510,false,false
fns-9b1146e537da8d1fd1baff7e198addfdd94a6eb2584189beefab2894f0176caf,29,nk-2-article-333.21-chunk-001,960,true,false
fns-9b1146e537da8d1fd1baff7e198addfdd94a6eb2584189beefab2894f0176caf,30,nk-1-article-5-chunk-006,721,true,false
fns-9b1146e537da8d1fd1baff7e198addfdd94a6eb2584189beefab2894f0176caf,31,nk-2-article-246.1-chunk-001,922,true,false
fns-9b1146e537da8d1fd1baff7e198addfdd94a6eb2584189beefab2894f0176caf,32,nk-2-article-262-chunk-002,898,true,false
fns-9b1146e537da8d1fd1baff7e198addfdd94a6eb2584189beefab2894f0176caf,33,nk-2-article-346.25-chunk-002,944,true,false
fns-9b1146e537da8d1fd1baff7e198addfdd94a6eb2584189beefab2894f0176caf,34,nk-2-article-195-chunk-003,535,true,false
fns-9b1146e537da8d1fd1baff7e198addfdd94a6eb2584189beefab2894f0176caf,35,nk-2-article-333.35-chunk-004,897,true,false
fns-9b1146e537da8d1fd1baff7e198addfdd94a6eb2584189beefab2894f0176caf,36,nk-1-article-105.5-chunk-002,972,true,false
fns-9b1146e537da8d1fd1baff7e198addfdd94a6eb2584189beefab2894f0176caf,37,nk-2-article-398-chunk-001,148,false,false
fns-9b1146e537da8d1fd1baff7e198addfdd94a6eb2584189beefab2894f0176caf,38,nk-2-article-264-chunk-010,844,true,false
fns-9b1146e537da8d1fd1baff7e198addfdd94a6eb2584189beefab2894f0176caf,39,nk-2-article-346.11-chunk-001,681,true,false
fns-9b1146e537da8d1fd1baff7e198addfdd94a6eb2584189beefab2894f0176caf,40,nk-2-article-170-chunk-010,963,true,false
fns-9b1146e537da8d1fd1baff7e198addfdd94a6eb2584189beefab2894f0176caf,41,nk-2-article-346.51-chunk-006,958,true,false
fns-9b1146e537da8d1fd1baff7e198addfdd94a6eb2584189beefab2894f0176caf,42,nk-2-article-195-chunk-001,886,true,false
fns-9b1146e537da8d1fd1baff7e198addfdd94a6eb2584189beefab2894f0176caf,43,nk-2-article-272-chunk-001,947,true,false
fns-9b1146e537da8d1fd1baff7e198addfdd94a6eb2584189beefab2894f0176caf,44,nk-2-article-145-chunk-005,914,true,false
fns-9b1146e537da8d1fd1baff7e198addfdd94a6eb2584189beefab2894f0176caf,45,nk-2-article-149-chunk-005,893,true,false
fns-9b1146e537da8d1fd1baff7e198addfdd94a6eb2584189beefab2894f0176caf,46,nk-2-article-333.22-chunk-001,938,true,false
fns-9b1146e537da8d1fd1baff7e198addfdd94a6eb2584189beefab2894f0176caf,47,nk-2-article-346.3-chunk-003,718,true,false
fns-9b1146e537da8d1fd1baff7e198addfdd94a6eb2584189beefab2894f0176caf,48,nk-2-article-198-chunk-005,954,true,false
fns-9b1146e537da8d1fd1baff7e198addfdd94a6eb2584189beefab2894f0176caf,49,nk-2-article-286.1-chunk-004,976,true,false
fns-9b1146e537da8d1fd1baff7e198addfdd94a6eb2584189beefab2894f0176caf,50,nk-2-article-146-chunk-003,840,true,false
fns-9cb8eac2ac7810f26eb1aa6da4570cce5b444b2db1faca9ddad749e102aff38c,1,nk-2-article-346.3-chunk-001,785,true,false
fns-9cb8eac2ac7810f26eb1aa6da4570cce5b444b2db1faca9ddad749e102aff38c,2,nk-2-article-346.3-chunk-003,637,true,false
fns-9cb8eac2ac7810f26eb1aa6da4570cce5b444b2db1faca9ddad749e102aff38c,3,nk-2-article-346.6-chunk-002,867,true,false
fns-9cb8eac2ac7810f26eb1aa6da4570cce5b444b2db1faca9ddad749e102aff38c,4,nk-2-article-346.6-chunk-003,447,false,false
fns-9cb8eac2ac7810f26eb1aa6da4570cce5b444b2db1faca9ddad749e102aff38c,5,nk-2-article-346.9-chunk-001,394,false,false
fns-9cb8eac2ac7810f26eb1aa6da4570cce5b444b2db1faca9ddad749e102aff38c,6,nk-2-article-346.3-chunk-002,761,true,false
fns-9cb8eac2ac7810f26eb1aa6da4570cce5b444b2db1faca9ddad749e102aff38c,7,nk-2-article-346.2-chunk-003,817,true,false
fns-9cb8eac2ac7810f26eb1aa6da4570cce5b444b2db1faca9ddad749e102aff38c,8,nk-2-article-346.1-chunk-001,683,true,false
fns-9cb8eac2ac7810f26eb1aa6da4570cce5b444b2db1faca9ddad749e102aff38c,9,nk-2-article-346.2-chunk-004,766,true,false
fns-9cb8eac2ac7810f26eb1aa6da4570cce5b444b2db1faca9ddad749e102aff38c,10,nk-2-article-346.5-chunk-005,711,true,false
fns-9cb8eac2ac7810f26eb1aa6da4570cce5b444b2db1faca9ddad749e102aff38c,11,nk-2-article-346.2-chunk-001,660,true,false
fns-9cb8eac2ac7810f26eb1aa6da4570cce5b444b2db1faca9ddad749e102aff38c,12,nk-2-article-346.25-chunk-002,863,true,false
fns-9cb8eac2ac7810f26eb1aa6da4570cce5b444b2db1faca9ddad749e102aff38c,13,nk-2-article-145-chunk-001,851,true,false
fns-9cb8eac2ac7810f26eb1aa6da4570cce5b444b2db1faca9ddad749e102aff38c,14,nk-1-article-58-chunk-003,833,true,false
fns-9cb8eac2ac7810f26eb1aa6da4570cce5b444b2db1faca9ddad749e102aff38c,15,nk-2-article-346.2-chunk-005,373,false,false
fns-9cb8eac2ac7810f26eb1aa6da4570cce5b444b2db1faca9ddad749e102aff38c,16,nk-2-article-286-chunk-002,867,true,false
fns-9cb8eac2ac7810f26eb1aa6da4570cce5b444b2db1faca9ddad749e102aff38c,17,nk-2-article-346.13-chunk-001,782,true,false
fns-9cb8eac2ac7810f26eb1aa6da4570cce5b444b2db1faca9ddad749e102aff38c,18,nk-1-article-58-chunk-001,851,true,false
fns-9cb8eac2ac7810f26eb1aa6da4570cce5b444b2db1faca9ddad749e102aff38c,19,nk-2-article-286-chunk-001,958,true,false
fns-9cb8eac2ac7810f26eb1aa6da4570cce5b444b2db1faca9ddad749e102aff38c,20,nk-2-article-286-chunk-003,894,true,false
fns-9cb8eac2ac7810f26eb1aa6da4570cce5b444b2db1faca9ddad749e102aff38c,21,nk-2-article-427-chunk-027,673,true,false
fns-9cb8eac2ac7810f26eb1aa6da4570cce5b444b2db1faca9ddad749e102aff38c,22,nk-2-article-396-chunk-004,819,true,false
fns-9cb8eac2ac7810f26eb1aa6da4570cce5b444b2db1faca9ddad749e102aff38c,23,nk-2-article-173-chunk-002,299,false,false
fns-9cb8eac2ac7810f26eb1aa6da4570cce5b444b2db1faca9ddad749e102aff38c,24,nk-2-article-346.6-chunk-001,908,true,false
fns-9cb8eac2ac7810f26eb1aa6da4570cce5b444b2db1faca9ddad749e102aff38c,25,nk-2-article-346.21-chunk-001,657,true,false
fns-9cb8eac2ac7810f26eb1aa6da4570cce5b444b2db1faca9ddad749e102aff38c,26,nk-2-article-346.5-chunk-009,285,false,false
fns-9cb8eac2ac7810f26eb1aa6da4570cce5b444b2db1faca9ddad749e102aff38c,27,nk-1-article-18-chunk-001,273,false,false
fns-9cb8eac2ac7810f26eb1aa6da4570cce5b444b2db1faca9ddad749e102aff38c,28,nk-2-article-177-chunk-001,831,true,false
fns-9cb8eac2ac7810f26eb1aa6da4570cce5b444b2db1faca9ddad749e102aff38c,29,nk-2-article-346.12-chunk-001,852,true,false
fns-9cb8eac2ac7810f26eb1aa6da4570cce5b444b2db1faca9ddad749e102aff38c,30,nk-2-article-346.5-chunk-003,857,true,false
